Gene_acc,Gene_id,SignedRank,log10iBAQ,FDR,Desc
1098,cgd1_3040-RA-p1,-0.49681899999999996,7.840823990377263,1.0,Triosephosphate isomerase
1099,cgd8_1620-RA-p1,-0.496674,6.271410930591522,1.0,"DNA polymerase delta2, inactive calcineurin like phosphatase subunit"
1100,cgd8_5300-RA-p1,0.496252,7.482729032827991,1.0,Uncharacterized Secreted Protein
1101,cgd6_720-RA-p1,-0.496025,6.037621289113806,1.0,P-type ATPase A domain containing protein
1102,cgd7_4060-RA-p1,0.494946,7.0467721192076835,1.0,Signal recognition particle subunit SRP72
1103,cgd6_2430-RA-p1,0.49415,7.861570550780548,1.0,Nascent polypeptide-associated complex subunit beta
1104,cgd1_130-RA-p1,0.49152799999999996,6.977240965561837,1.0,Signal peptide region containing protein
1105,cgd8_350-RA-p1,-0.48983699999999997,8.16879300176953,1.0,Asparaginyl-tRNA synthetase (NOB+tRNA synthase)
1106,cgd7_4450-RA-p1,0.48971800000000004,8.681926820917415,1.0,Elongation factor EF1-gamma (Glutathione S-transferase family)
1107,cgd7_3670-RA-p1,-0.48846999999999996,8.420548714162411,1.0,Heat shock protein Hsp90
1108,cgd7_1310-RA-p1,0.48821099999999995,7.846127544388785,1.0,Glycosyltransferase 2-like protein
1109,cgd8_500-RA-p1,0.48750200000000005,7.446051057941678,1.0,EF-hand calcium-binding domain containing protein
1110,cgd1_3140-RA-p1,-0.48552799999999996,7.389373580280451,1.0,Adenylate kinase/UMP-CMP kinase
1111,cgd6_3380-RA-p1,0.485041,7.2596113968285705,1.0,eRF1
1112,cgd5_4110-RA-p1,0.4845,7.205759782827892,1.0,EF-hand domain containing protein
1113,cgd4_4140-RA-p1,-0.484237,5.799199553200889,1.0,Uncharacterized protein with Sel1-like repeat
1114,cgd3_600-RA-p1,-0.483875,7.038759871307944,1.0,Uncharacterized protein
1115,cgd7_4330-RA-p1,-0.47875500000000004,7.58273985764982,1.0,"Glycoprotein, putative"
1116,cgd4_40-RA-p1,-0.478687,7.7147539258810465,1.0,Ubiquitin-like modifier-activating enzyme Apg7
1117,cgd2_1440-RA-p1,-0.47483500000000006,7.62822371344448,1.0,Proteasome subunit alpha type
1118,cgd1_820-RA-p1,-0.47472200000000003,6.75790873007176,1.0,Palmitoyltransferase
1119,cgd2_1940-RA-p1,-0.473559,7.724138594462832,1.0,RAB6 protein
1120,cgd3_1770-RA-p1,-0.47190299999999996,7.725589737828591,1.0,Uncharacterized protein
1121,cgd4_3450-RA-p1,0.471508,5.853441046294354,1.0,Uncharacterized protein
1122,cgd6_2080-RA-p1,-0.47117,6.0515953413267995,1.0,Kem1p-like 5-3 exonuclease
1123,cgd7_1840-RA-p1,-0.470447,6.853001098573963,1.0,Serine/threonine-protein kinase
1124,cgd3_3840-RA-p1,-0.47036400000000006,7.511696239973098,1.0,Isoleucine-tRNA synthetase
1125,cgd3_1900-RA-p1,0.46972200000000003,7.276416227669544,1.0,Acetyltransferase (GNAT) family protein
1126,cgd1_2870-RA-p1,-0.46820600000000007,5.70005366360855,1.0,Hemimethylated DNA-binding/Glucosidase II beta subunit-like domain containing protein
1127,cgd7_3940-RA-p1,-0.46775100000000003,5.456822359301087,1.0,eIF4A-1 eukaryotic translation initiation factor 4A-1 RNA SFII helicase
1128,cgd7_4490-RA-p1,0.46619799999999995,6.722203115822494,1.0,Uncharacterized Protein
1129,cgd5_4170-RA-p1,-0.465186,6.210423312279127,1.0,PP2C like protein phosphatase
1130,cgd7_2280-RA-p1,0.46370900000000004,8.532073323212078,1.0,Ribosomal protein L40e
1131,cgd6_2180-RA-p1,-0.46224499999999996,7.1427204842637675,1.0,GTpase translation initiation factor IF2
1132,cgd3_1290-RA-p1,-0.459791,8.476453375580475,1.0,14-3-3 domain containing protein
1133,cgd1_590-RA-p1,-0.45961599999999997,7.157164016860988,1.0,Uncharacterized protein
1134,cgd7_3030-RA-p1,-0.458952,7.413582215147962,1.0,Importin/karyopherin
1135,cgd7_1583-RA-p1,-0.458808,5.989411080965166,1.0,Uncharacterized protein
1136,cgd8_1180-RA-p1,-0.45741099999999996,7.35296964673235,1.0,Coronin
1137,cgd6_4290-RA-p1,0.45550799999999997,5.6406003464866075,1.0,MATH/TRAF domain/WD40/YVTN repeat containing protein
1138,cgd1_3810-RA-p1,0.454297,7.899240326466718,1.0,Uncharacterized protein
1139,cgd5_180-RA-p1,0.45428100000000005,7.964105013960874,1.0,Rdx type Selenoprotein
1140,cgd3_880-RA-p1,0.45328500000000005,7.361691328570229,1.0,Uncharacterized protein
1141,cgd5_3720-RA-p1,0.452405,8.693627888008118,1.0,30S ribosomal protein S17e [rps17e].
1142,cgd3_2090-RA-p1,-0.45142600000000005,8.746526519992361,1.0,40S ribosomal protein Sae
1143,cgd2_4120-RA-p1,0.45123100000000005,8.31782559111014,1.0,Peptidyl-prolyl cis-trans isomerase
1144,cgd5_3960-RA-p1,-0.45115299999999997,6.84182563826425,1.0,Secreted Alpha/Beta hydrolase
1145,cgd5_3450-RA-p1,0.45059399999999994,7.656214349868049,1.0,Nascent polypeptide-associated complex subunit alpha
1146,cgd8_2820-RA-p1,-0.450313,6.673688586267183,1.0,Transmembrane DnaJ domain containing protein
1147,cgd3_330-RA-p1,0.44829399999999997,8.028777439399807,1.0,unspecified product
1148,cgd4_3440-RA-p1,0.447575,5.8200055119020755,1.0,Uncharacterized protein
1149,cgd2_3110-RA-p1,0.446938,7.9483559038211204,1.0,Uncharacterized protein
1150,cgd6_3590-RA-p1,-0.44668199999999997,7.5988756434735585,1.0,26S proteasome regulatory subunit Rpn6-like PINT domain containing protein
1151,cgd2_1170-RA-p1,-0.446625,7.155534107512678,1.0,ZPR1-type Zinc finger containing protein
1152,cgd6_4320-RA-p1,0.445086,8.58642657097157,1.0,40S ribosomal protein S5
1153,cgd3_4180-RA-p1,-0.44387600000000005,5.751578668969551,1.0,Insulinase (Peptidase family M16)
1154,cgd3_3040-RA-p1,-0.44238500000000003,7.626545487991146,1.0,cAMP-dependent protein kinase
1155,cgd3_3370-RA-p1,-0.441754,8.888391532919378,1.0,Uncharacterized protein
1156,cgd6_4740-RA-p1,-0.44142600000000004,6.857962369631816,1.0,Uncharacterized protein
1157,cgd8_3000-RA-p1,-0.44131800000000004,5.527715376734177,1.0,SYG1/EXS domain containg protein
1158,cgd6_180-RA-p1,-0.44123900000000005,5.708394127731876,1.0,Transcription factor IIA beta-barrel
1159,cgd8_4020-RA-p1,-0.440662,7.425380481191906,1.0,Uncharacterized protein
1160,cgd3_3510-RA-p1,0.44008100000000006,7.533649215384107,1.0,Uncharacterized protein
1161,cgd3_4010-RA-p1,-0.439274,7.074267132503088,1.0,CS domain containing protein
1162,cgd8_860-RA-p1,-0.43703000000000003,7.1023576574672145,1.0,Coatomer protein complex subunit alpha
1163,cgd6_1380-RA-p1,-0.43597299999999994,5.904139709985008,1.0,Histone deacetylase
1164,cgd7_2500-RA-p1,-0.43572799999999995,6.828259353371186,1.0,Skp1 family protein
1165,cgd2_3090-RA-p1,0.435512,8.078910934264274,1.0,Uncharacterized protein
1166,cgd5_2230-RA-p1,0.43359200000000003,7.714055793947536,1.0,Transmembrane Thioredoxin domain containting protein
1167,cgd4_530-RA-p1,-0.432158,7.131323260765272,1.0,26S proteasome regulatory subunit 5a with a vWA domain and two ubiquitin interacting motifs (UIM)
1168,cgd8_2120-RA-p1,-0.43007,6.977314337582698,1.0,Activator of Hsp90 ATPase N-terminal/ TPR repeat domain-containing protein
1169,cgd7_3180-RA-p1,0.429525,7.771733813221134,1.0,Chaperonin Cpn60/TCP-1
1170,cgd6_3010-RA-p1,0.428863,7.868140015281941,1.0,Polyadenylate-binding protein
1171,cgd7_220-RA-p1,0.428492,8.42597171803658,1.0,GTP-binding nuclear protein
1172,Cgd2_2990-RA-p1,0.425842,8.615116767365803,1.0,60S ribosomal protein L13
1173,cgd8_4150-RA-p1,0.42497399999999996,6.791830947674836,1.0,RNA recognition motif domain containing protein
1174,cgd8_5160-RA-p1,-0.4237,7.29355663618329,1.0,Uncharacterized protein
1175,Cgd5_540-RA-p1,-0.423666,7.001553728801301,1.0,Uncharacterized protein
1176,cgd4_1230-RA-p1,0.42334499999999997,8.495450900993973,1.0,60S ribosomal protein L28
1177,cgd5_3040-RA-p1,0.421096,8.534088536691547,1.0,40S ribosomal protein S7
1178,cgd4_2553-RA-p1,0.41845200000000005,7.576056911312031,1.0,Uncharacterized protein
1179,cgd3_3890-RA-p1,0.418429,8.519067422172752,1.0,60S ribosomal protein L30
1180,cgd2_1090-RA-p1,0.41648199999999996,7.044873127197496,1.0,O-acyltransferase
1181,cgd6_2970-RA-p1,0.416414,7.462376282631975,1.0,Tyrosyl-tRNA synthetase (Tyrosyl-tRNA ligase TyrRS). class-I aaRS
1182,cgd3_1650-RA-p1,-0.41614700000000004,7.830460350030967,1.0,Initiation factor eIF2 gamma subunit/Elongation factor Tu
1183,cgd2_1640-RA-p1,-0.41598100000000005,6.241552872115859,1.0,Serine/threonine-protein phosphatase
1184,cgd4_300-RA-p1,0.41597700000000004,7.9714930962962915,1.0,Alpha/Beta hydrolase
1185,cgd4_3650-RA-p1,-0.414685,6.485311302426261,1.0,Uncharacterized protein
1186,cgd6_2280-RA-p1,-0.41467,6.804132387208119,1.0,Glycosylphosphatidylinositol-mannosyltransferase I
1187,cgd4_2360-RA-p1,-0.41340299999999996,6.62456620272001,1.0,Ubiquilin
1188,cgd6_2580-RA-p1,-0.412423,6.048840435990541,1.0,Uncharacterized protein
1189,cgd3_3160-RA-p1,0.411207,6.754033715091871,1.0,Uncharacterized protein
1190,cgd4_2710-RA-p1,0.41040299999999996,6.786857262613867,1.0,Like-Sm (LSM) domain containing protein
1191,cgd7_4260-RA-p1,-0.40874099999999997,6.263380189434178,1.0,Uncharacterized protein
1192,cgd6_840-RA-p1,0.408519,7.083099910513964,1.0,"Peptidase A22B, signal peptide peptidase"
1193,cgd8_840-RA-p1,-0.407599,7.622805807928466,1.0,26S proteasome subunit P45/AAA+ ATpase
1194,cgd1_3000-RA-p1,0.407526,8.685129414569603,1.0,60S ribosomal protein L27
1195,cgd3_300-RA-p1,0.404184,7.823329440210165,1.0,nuclear transport factor 2/RRM domain containing protein
1196,cgd2_2090-RA-p1,0.403067,5.997845704207359,1.0,Mitotic control protein dis3
1197,cgd3_3830-RA-p1,-0.403005,7.228237339342548,1.0,Protein-tyrosine phosphatase-like protein with PUB domain
1198,cgd8_2330-RA-p1,0.402231,7.75562055387901,1.0,Pyridine nucleotide/ NAD(P) transhydrogenase alpha plus beta subunit
1199,cgd6_2040-RA-p1,0.40175700000000003,7.0055452038965615,1.0,Oligosaccharyl transferase STT3 protein
1200,cgd3_4020-RA-p1,-0.399725,7.15425279834558,1.0,CSN8/PSMD8/EIF3K
1201,cgd1_630-RA-p1,-0.399673,7.165167137745214,1.0,Uncharacterized protein
1202,cgd2_2310-RA-p1,-0.399433,6.215273516351979,1.0,Ser/Thr protein kinase
1203,cgd6_1630-RA-p1,-0.399266,8.22720603377434,1.0,CS domain containing protein
1204,cgd4_3530-RA-p1,-0.399175,8.647053700971165,1.0,Uncharacterized protein
1205,cgd2_2160-RA-p1,0.397866,6.7720330593076685,1.0,ER membrane protein complex subunit 1
1206,cgd3_530-RA-p1,0.39753499999999997,6.825415947324546,1.0,Uncharacterized protein
1207,cgd1_3200-RA-p1,-0.395094,6.3728350131555125,1.0,Endoplasmic reticulum-based factor for assembly of V-ATPase
1208,cgd5_2710-RA-p1,-0.393996,6.461526038231933,1.0,Uncharacterized protein
1209,cgd3_920-RA-p1,-0.39350999999999997,7.64868065240594,1.0,Calmodulin-domain protein kinase 1
1210,cgd2_210-RA-p1,-0.39267399999999997,7.592653922901657,1.0,Glycerol-3-phosphate dehydrogenase [NAD(+)]
1211,cgd7_4680-RA-p1,0.391908,7.501504744926418,1.0,Uncharacterized protein
1212,cgd7_1340-RA-p1,-0.390574,8.501507482136894,1.0,Uncharacterized protein
1213,cgd1_1600-RA-p1,-0.390293,6.297781660105544,1.0,HIT-like domain containing protein
1214,cgd4_3270-RA-p1,0.389814,8.084685880268596,1.0,Hsp70 protein
1215,cgd5_1640-RA-p1,-0.389678,8.10557376309896,1.0,MORN repeat containing protein
1216,cgd3_40-RA-p1,0.389292,6.946454393902374,1.0,Casein kinase I
1217,cgd5_2020-RA-p1,0.388784,7.591980114102921,1.0,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related"
1218,cgd1_780-RA-p1,0.388219,7.320541611949591,1.0,Uncharacterized protein
1219,cgd3_1570-RA-p1,0.387034,8.410107144226853,1.0,Profilin
1220,cgd7_120-RA-p1,0.38699,7.735029046715761,1.0,cAMP-dependent protein kinase regulatory subunit
1221,cgd4_2300-RA-p1,-0.38669499999999996,7.783599895563659,1.0,Ubiquitin-activating enzyme E1
1222,cgd7_1900-RA-p1,-0.385766,7.4271573425621655,1.0,Mitochondrial NADH dehydrogenase
1223,cgd6_1083-RA-p1,-0.385764,7.758927024346265,1.0,Uncharacterized protein
1224,cgd1_950-RA-p1,0.383938,7.214257065999172,1.0,Uncharacterized protein with Ankyrin repeat
1225,cgd6_870-RA-p1,-0.38266700000000003,6.247483898285135,1.0,Uncharacterized protein
1226,cgd6_3130-RA-p1,-0.381796,6.959227876189844,1.0,Uncharacterized protein
1227,cgd3_1180-RA-p1,-0.38174600000000003,5.885563523220973,1.0,E3 ubiquitin ligase
1228,cgd3_840-RA-p1,-0.381394,6.022272305085526,1.0,SWIB/MDM2 domain containing protein
1229,cgd4_2130-RA-p1,-0.381266,6.859156117218878,1.0,Rab-GTPase-TBC domain containing protein
1230,cgd7_940-RA-p1,0.380995,7.63693249457482,1.0,Splicing factor RRM domain-containing protein
1231,cgd1_230-RA-p1,0.380918,7.26425090340767,1.0,"Glycosyl transferase, family 1"
1232,cgd7_1793-RA-p1,-0.380355,6.819625741898102,1.0,Uncharacterized protein
1233,cgd3_3580-RA-p1,-0.37998200000000004,7.165543054379445,1.0,DRG-like OBG family Gtpase with RNA binding/TGS domain
1234,cgd7_1890-RA-p1,0.379666,8.090109852438811,1.0,KH1 domain containing protein
1235,cgd5_2300-RA-p1,0.37934,7.083424497130033,1.0,DAD/Ost2
1236,cgd7_1430-RA-p1,0.378333,6.551822221534939,1.0,Alkaline phosphatase D-like protein
1237,cgd4_4400-RA-p1,0.378296,7.709360570911842,1.0,Uncharacterized protein
1238,cgd6_3220-RA-p1,-0.37730199999999997,7.892965102595042,1.0,RAS small GTPase Rab1 family
1239,cgd7_2330-RA-p1,-0.376548,7.365722852222288,1.0,ARF/SAR type small GTPase superfamily
1240,cgd8_3440-RA-p1,-0.376407,6.713509163315689,1.0,Uncharacterized protein with Armadillo-like helical
1241,cgd6_4390-RA-p1,0.375607,7.25833432011893,1.0,Uncharacterized protein
1242,cgd6_760-RA-p1,-0.375276,6.611584892193036,1.0,Peptidase S54 rhomboid
1243,cgd1_2040-RA-p1,-0.374802,8.20307869051266,1.0,Pyruvate kinase
1244,cgd8_3520-RA-p1,0.37412399999999996,8.320008737745477,1.0,Uncharacterized Secreted Protein
1245,cgd3_1450-RA-p1,0.373944,6.2671627685415485,1.0,Replication factor C like AAA+ Atpase
1246,cgd8_3770-RA-p1,-0.373702,6.441206377593687,1.0,DNAJ like chaperone
1247,cgd8_4400-RA-p1,0.373587,6.776245468348965,1.0,Transcription elongation factor TFIIS
1248,cgd1_920-RA-p1,-0.371667,7.1690712039937825,1.0,Actin
1249,cgd8_1800-RA-p1,-0.370632,8.143108002137776,1.0,Uncharacterized protein
1250,cgd1_850-RA-p1,0.370579,8.251720124475568,1.0,40S ribosomal protein S19
1251,cgd6_1270-RA-p1,0.369788,7.167386757228668,1.0,Phospholipid/glycerol acyltransferase
1252,cgd3_4190-RA-p1,0.369767,6.610357257717655,1.0,Secreted insulinase like peptidase/M16 peptidase-like Metalloenzyme
1253,cgd8_400-RA-p1,0.36746999999999996,8.57899467409883,1.0,60S ribosomal protein L6
1254,cgd3_2020-RA-p1,-0.366087,7.35292516973852,1.0,Protein phosphatase 2C
1255,cgd7_3790-RA-p1,0.36538000000000004,8.451847815565648,1.0,Myosin motor domain containing protein
1256,cgd4_740-RA-p1,0.364745,8.999007081989268,1.0,Thioredoxin peroxidase-like protein
1257,cgd7_5330-RA-p1,0.363764,7.2605722081234925,1.0,Thioredoxin/PDI transmembrane domain containing protein
1258,cgd5_2670-RA-p1,0.362271,7.56657437846894,1.0,Alcohol dehydrogenase
1259,cgd4_3280-RA-p1,0.360668,6.311830403126291,1.0,Uncharacterized protein with NHR/GATA-type Zinc finger
1260,cgd5_2210-RA-p1,0.360317,8.60667509535758,1.0,40S ribosomal protein S13
1261,cgd5_3130-RA-p1,-0.360248,5.690377146031597,1.0,EF-hand domain containing protein
1262,cgd8_5260-RA-p1,-0.35924,6.796721270088326,1.0,"SRP54-type protein, GTPase domain containing protein"
1263,cgd5_1820-RA-p1,-0.357569,7.8317156011595905,1.0,Proteasome alpha-subunit
1264,cgd4_4090-RA-p1,0.35725999999999997,6.324650043516578,1.0,SEC14
1265,cgd8_3370-RA-p1,-0.356617,7.534713617803298,1.0,RNA recognition motif domain containing protein
1266,cgd5_3340-RA-p1,0.35626599999999997,7.471456740947016,1.0,vacuolar ATP synthase subunit d
1267,cgd2_1200-RA-p1,0.35568099999999997,6.712070255934978,1.0,Ubiquitin domain-containing Steroid reductase
1268,cgd1_3530-RA-p1,0.355544,8.407219192475822,1.0,RNA recognition motif domain containing protein
1269,cgd6_1980-RA-p1,0.355514,7.057383708027433,1.0,Uncharacterized protein
1270,cgd6_3920-RA-p1,0.355257,8.799831208772346,1.0,Uncharacterized protein with Tetratricopeptide-like helical
1271,cgd6_1650-RA-p1,0.352912,6.945958080424418,1.0,Signal recognition particle receptor beta subunit
1272,cgd6_4530-RA-p1,0.352754,6.6781068638628795,1.0,Uncharacterized protein
1273,cgd8_2940-RA-p1,0.352433,6.498523282998415,1.0,Replication factor C like AAA Atpase
1274,cgd8_2870-RA-p1,-0.352414,8.642494197666498,1.0,60S ribosomal protein L10A
1275,cgd2_740-RA-p1,0.351644,6.83899488011211,1.0,Dynein light chain type 1/2
1276,cgd7_3880-RA-p1,-0.351572,7.52184998703467,1.0,DnaJ/Sec63 domain containing protein
1277,cgd7_4340-RA-p1,-0.351041,6.0656332358291705,1.0,Uncharacterized Secreted Protein
1278,cgd3_760-RA-p1,0.350641,7.13195959386312,1.0,Ribosomal protein L7Ae/L30e/S12e/Gadd45
1279,cgd3_3410-RA-p1,-0.350393,6.3384736259847685,1.0,Uncharacterized protein
1280,cgd8_3900-RA-p1,0.349752,8.181629245019353,1.0,Sub2p like superfamily II helicase
1281,cgd3_200-RA-p1,-0.349064,6.5662302149332605,1.0,CCCH-type Zinc finger/WD40 domain containing protein
1282,cgd1_1140-RA-p1,-0.345362,6.795926339618334,1.0,Acyl-CoA-binding protein ACBP with Ankyrin repeat
1283,cgd1_1110-RA-p1,0.34512,6.282189188531753,1.0,Phosphatidyl serine synthase
1284,cgd2_2900-RA-p1,-0.342897,7.0849794067769185,1.0,Uncharacterized protein
1285,cgd7_360-RA-p1,0.342783,9.11065142735177,1.0,Heat shock protein 70
1286,cgd6_980-RA-p1,0.342592,6.6076540739101715,1.0,SET domain containing protein
1287,cgd5_3650-RA-p1,0.342381,8.206196457434707,1.0,PH domain-like protein
1288,cgd3_3610-RA-p1,0.34118000000000004,7.556445432511355,1.0,Aminopeptidase I zinc metalloprotease (M18)
1289,cgd4_940-RA-p1,-0.340014,6.735280779596562,1.0,Uncharacterized protein
1290,cgd2_1780-RA-p1,-0.3394,8.114164897332588,1.0,PDI like thioredoxin domain containing protein
1291,cgd2_2340-RA-p1,-0.338752,7.322905351460393,1.0,R1 like alpha-glucan water dikinase
1292,cgd2_2210-RA-p1,0.338481,7.582261516664562,1.0,Proteasome regulatory subunit Rpn7/26S proteasome subunit 6
1293,cgd6_3790-RA-p1,0.337782,9.069529968809503,1.0,Glyceraldehyde-3-phosphate dehydrogenase
1294,cgd7_3070-RA-p1,0.336961,8.448013111050342,1.0,Uncharacterized protein
1295,cgd1_3780-RA-p1,-0.336462,7.899002924245459,1.0,Uncharacterized signal peptide-containing protein
1296,cgd6_1510-RA-p1,0.33553299999999997,6.89004916617658,1.0,Uncharacterized protein
1297,cgd1_2500-RA-p1,0.335257,6.881095887167198,1.0,Signal recognition particle SPR68
1298,cgd8_1750-RA-p1,-0.33449,5.970964090363755,1.0,Uncharacterized Secreted Protein
1299,cgd5_2250-RA-p1,-0.33166,6.30020332604984,1.0,Uncharacterized protein
1300,cgd2_20-RA-p1,0.329796,8.975508396902356,1.0,Heat shock 70 protein
1301,cgd2_1910-RA-p1,-0.32947,7.586830823834569,1.0,MORN repeat
1302,cgd6_3830-RA-p1,-0.32895399999999997,7.388730981121798,1.0,Small GTPase
1303,cgd4_2260-RA-p1,0.328911,8.719141310669842,1.0,60S acidic ribosomal protein P0
1304,cgd7_2250-RA-p1,0.32869299999999996,8.855794666570398,1.0,40S ribosomal protein S3 KH2
1305,cgd7_4120-RA-p1,-0.32809299999999997,6.074466085463054,1.0,Glycosyltransferase 2-like
1306,cgd7_2300-RA-p1,0.328011,7.945465138336539,1.0,Translation elongation factor IF5A
1307,cgd5_4570-RA-p1,0.326049,6.177744892037834,1.0,Uncharacterized protein
1308,cgd2_50-RA-p1,-0.325644,7.562115739313054,1.0,SIK1 nucleolar protein Nop56
1309,cgd7_2850-RA-p1,-0.325153,6.428178815429825,1.0,Papain family cysteine protease
1310,cgd1_620-RA-p1,-0.324687,7.479860955211434,1.0,Uncharacterized protein
1311,cgd1_2450-RA-p1,-0.323507,6.333428128842362,1.0,ELP3-like acetyltransferase
1312,cgd8_1820-RA-p1,-0.323469,7.776664870222605,1.0,"ATP-dependent RNA helicase, putative"
1313,cgd8_4790-RA-p1,0.323399,7.600201583359498,1.0,Vacuolar ATP synthase subunit
1314,cgd8_40-RA-p1,0.322631,6.118032797886978,1.0,Uncharacterized Secreted Protein (SKSR gene family)
1315,cgd7_3860-RA-p1,-0.322464,6.160911803427801,1.0,Uncharacterized protein
1316,cgd5_4440-RA-p1,-0.321825,6.3434265823486236,1.0,Thymidine kinase
1317,cgd3_4030-RA-p1,0.319311,6.899523979740531,1.0,Inhibitor of apoptosis-promoting Bax1-related protein
1318,cgd5_3890-RA-p1,0.318633,6.448730017415317,1.0,mRNA-decapping enzyme subunit 1
1319,cgd6_1070-RA-p1,0.318458,6.4437790868158755,1.0,Uncharacterized protein
1320,cgd6_1590-RA-p1,0.31801599999999997,6.85472383656024,1.0,Ataxin-2 C-terminal/MIF4G domain containing protein
1321,cgd7_5210-RA-p1,-0.317782,5.660306604481176,1.0,Bromo domain containing protein
1322,cgd6_340-RA-p1,0.312998,6.556944219287243,1.0,Uncharacterized protein
1323,cgd4_1590-RA-p1,-0.312781,6.428069428870827,1.0,Chromodomain-helicase-DNA-bindingmultidomain chromatin protein with the following architecture: chromo-bromo-chromo-SNF2 ATpase
1324,cgd2_4180-RA-p1,0.312324,7.903482484171292,1.0,Uncharacterized protein
1325,cgd8_2790-RA-p1,-0.3105,8.429254735999312,1.0,Pleckstrin homology (PH domain) containing protein
1326,cgd5_2800-RA-p1,0.310379,8.643581136270011,1.0,Actin depolymerizing factor
1327,cgd7_1810-RA-p1,-0.309019,7.0955979112376,1.0,Chitobiosyldiphosphodolichol beta-mannosyltransferase ALG1-like
1328,cgd6_1080-RA-p1,-0.30799699999999997,8.978009231397074,1.0,Glycoprotein GP40
1329,cgd2_3070-RA-p1,-0.307794,6.527467063612951,1.0,High mobility group box domain containing protein
1330,cgd8_1930-RA-p1,-0.307347,6.617052264530985,1.0,CLASP-N/GCN1 domain containg protein
1331,cgd6_1430-RA-p1,-0.30689099999999997,7.3396577732628945,1.0,Transcription factor E2F/DP
1332,cgd8_1150-RA-p1,0.306847,6.088493363107728,1.0,Cytidyltransferase-like domain containing protein
1333,cgd3_3170-RA-p1,0.301356,5.828193671160962,1.0,Replication factor RFC3 AAA+ ATpase
1334,cgd3_2620-RA-p1,-0.299657,6.271214601129377,1.0,RNA polymerase Rpb1
1335,cgd8_4140-RA-p1,0.299019,6.727118142500036,1.0,ELM2 domain-containing protein
1336,cgd4_1790-RA-p1,0.297927,6.791176300796371,1.0,Uncharacterized protein
1337,cgd2_760-RA-p1,-0.296638,6.622854281981721,1.0,NSF attachment protein
1338,cgd4_1103-RA-p1,0.29629099999999997,6.041275541455138,1.0,Uncharacterized protein
1339,cgd6_3940-RA-p1,-0.295304,7.729878034730299,1.0,Uncharacterized protein
1340,cgd5_1500-RA-p1,0.295067,6.699021392809286,1.0,Uncharacterized protein
1341,cgd4_690-RA-p1,-0.294655,7.54252957457241,1.0,Pyruvate:ferredoxin oxidoreductase/NADPH-cytochrome P450 reductase PNO
1342,cgd7_880-RA-p1,-0.294412,7.2809348250345804,1.0,eIF-3A like translation initiation factor that has a WD40 repeat-containing beta propeller protein
1343,cgd4_2980-RA-p1,0.294299,7.496640021865813,1.0,RhoGAP domain containing protein
1344,cgd6_5430-RA-p1,-0.29357,7.240772993731744,1.0,Uncharacterized protein
1345,cgd5_2570-RA-p1,0.293122,6.202939904663185,1.0,Uncharacterized protein
1346,cgd2_2560-RA-p1,0.291526,6.696032221763898,1.0,Uncharacterized protein
1347,cgd5_630-RA-p1,0.288972,6.468866499200633,1.0,Bromodomain/Ankyrin repeat containing domain
1348,cgd5_2780-RA-p1,0.288167,8.188894750840575,1.0,Plectin/S10 domain containing protein
1349,cgd3_1350-RA-p1,0.28742,6.718195304946905,1.0,Ubiquitin domain containing protein
1350,cgd7_3720-RA-p1,0.286536,6.401418463676042,1.0,DNA-directed RNA polymerase subunit beta
1351,cgd2_3410-RA-p1,0.286329,8.175300606375176,1.0,ARF1/2 like small Gtpase
1352,cgd5_1650-RA-p1,-0.285977,8.030879784640028,1.0,DJ-1/PfpI
1353,cgd1_1310-RA-p1,0.285972,6.366825932471811,1.0,Cleavage stimulation factor with RNA recognition motif domain
1354,cgd3_570-RA-p1,0.28489899999999996,5.292693100258564,1.0,Uncharacterized protein
1355,cgd2_3580-RA-p1,-0.284009,6.017891197461115,1.0,Uncharacterized protein
1356,cgd6_5410-RA-p1,0.283887,6.720145378185037,1.0,Uncharacterized Secreted Protein
1357,cgd3_860-RA-p1,-0.28376799999999996,7.9743412574341495,1.0,ARF/SAR type Small GTPase superfamily
1358,cgd7_3740-RA-p1,-0.282517,6.063030961715642,1.0,Uncharacterized protein
1359,cgd7_4540-RA-p1,-0.279152,7.764939400969516,1.0,Uncharacterized protein
1360,cgd4_2400-RA-p1,0.27631500000000003,8.074799989785047,1.0,60S ribosomal protein L31
1361,cgd1_530-RA-p1,0.27519099999999996,7.0129443093646,1.0,H/ACA ribonucleoprotein complex subunit Nop10
1362,cgd4_90-RA-p1,0.275042,5.61073165257986,1.0,Ribosomal RNA-processing protein 7 with RNA recognition motif domain
1363,cgd5_1600-RA-p1,-0.274629,5.5499807550234905,1.0,Initiation factor 2B-related
1364,cgd5_440-RA-p1,-0.273875,8.676989438630656,1.0,Adenylate cyclase-associated CAP
1365,cgd6_140-RA-p1,0.273756,6.774296356234116,1.0,Cation/H+ exchanger (CPA1)
1366,cgd5_1030-RA-p1,0.271396,6.1465000253307505,1.0,Uncharacterized protein
1367,cgd7_2150-RA-p1,-0.26954,6.096012702854448,1.0,emp24/gp25L/p24 family/GOLD dimain
1368,cgd2_2790-RA-p1,0.267952,7.018292164241601,1.0,ZC3H15/TMA46 family C-terminal domain containing protein
1369,cgd6_2330-RA-p1,-0.266532,8.549598679537644,1.0,Uncharacterized protein
1370,cgd8_2170-RA-p1,0.26604,8.515303899742493,1.0,Histone H2A
